source_file,line_input_file,boot_mask_file,valid_fragments_file,merged_lines_file,overlay_file,json_file,width,height,processing_step,green_components_count,valid_fragments_count,merged_lines_count,line_id,fragment_count,source_fragment_ids,x1,y1,x2,y2,length,angle_deg,mask_coverage,max_gap_pixels_used,max_lateral_offset_px,fit_rms_px,score
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m017,1,f0072,1537.979,590.089,1417.474,2755.238,2168.5,-86.814,1.0,0.0,0.0,0.0,2168.3598
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m018,1,f0115,1678.929,661.151,1330.449,2645.603,2014.817,-80.04,1.0,0.0,0.0,0.0,2013.9918
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m019,1,f0085,1513.08,590.993,1501.189,2709.018,2118.058,-89.678,1.0,0.0,0.0,0.002,2113.4573
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m020,1,f0083,1493.695,595.156,1606.039,2766.385,2174.133,87.038,1.0,0.0,0.0,0.001,2172.4808
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m021,1,f0080,1554.892,588.135,1593.827,2749.802,2162.017,88.968,1.0,0.0,0.0,0.0,2161.3117
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m022,2,f0064|f0070,1621.768,593.726,1529.67,2648.996,2057.332,-87.434,1.0,21.221,2.401,1.267,691.9114
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m023,1,f0116,1588.399,669.0,1589.012,2764.001,2095.001,89.983,1.0,0.0,0.0,0.0,2094.927
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m024,1,f0051,1590.27,589.0,1589.948,2315.0,1726.0,-89.989,1.0,0.0,0.0,0.0,1725.8611
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m025,1,f0145,1626.285,1303.46,1583.79,2763.95,1461.107,-88.333,1.0,0.0,0.0,0.0,1460.9991
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m026,1,f0106,1651.473,609.683,1592.259,2763.792,2154.924,-88.425,1.0,0.0,0.0,0.0,2154.7678
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m027,1,f0071,1563.168,587.836,1682.161,2760.691,2176.111,86.865,1.0,0.0,0.0,0.0,2175.8828
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m028,1,f0104,1589.248,588.614,1704.788,2757.811,2172.271,86.951,1.0,0.0,0.0,0.0,2172.1632
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m029,1,f0068,1640.651,604.333,1708.679,2758.435,2155.175,88.191,1.0,0.0,0.0,0.0,2155.0711
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m030,1,f0111,1551.479,597.116,1821.589,2707.854,2127.95,82.708,1.0,0.0,0.0,0.0,2127.8185
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m031,1,f0074,1634.981,601.892,1772.726,2740.895,2143.433,86.315,1.0,0.0,0.0,0.0,2143.3482
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m032,1,f0121,1717.678,828.779,1820.57,2709.156,1883.19,86.868,1.0,0.0,0.0,0.0,1883.1224
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m033,1,f0139,1734.9,1030.608,1822.469,2706.454,1678.133,87.009,1.0,0.0,0.0,0.001,1676.9391
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m034,1,f0122,1822.863,834.198,1791.142,2735.936,1902.002,-89.044,1.0,0.0,0.0,0.0,1901.355
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m035,1,f0033,1845.155,711.949,1796.051,2073.303,1362.24,-87.934,1.0,0.0,0.0,0.0,1362.1744
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m036,1,f0065,1922.729,759.675,1774.107,2537.835,1784.36,-85.222,1.0,0.0,0.0,0.0,1783.8133
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m037,1,f0147,1902.979,1404.686,1799.023,2732.925,1332.301,-85.525,1.0,0.0,0.0,0.001,1330.8121
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m038,1,f0100,1778.056,676.521,1927.362,1997.783,1329.671,83.553,1.0,0.0,0.0,0.0,1329.5064
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m039,1,f0053,1929.408,764.073,1779.173,2286.201,1529.524,-84.363,1.0,0.0,0.0,0.0,1529.1886
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m040,1,f0123,1953.543,857.57,1764.501,2744.364,1896.24,-84.279,1.0,0.0,0.0,0.0,1896.0198
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m041,1,f0086,1823.196,699.52,1914.424,2108.835,1412.264,86.296,1.0,0.0,0.0,0.0,1411.5599
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m042,1,f0142,1969.601,1227.739,1779.323,2739.126,1523.317,-82.824,1.0,0.0,0.0,0.001,1522.5141
IMG_0504.png,data\processed\04_lines_hough\IMG_0504.png,data\processed\05_boot_roi\boot_mask\IMG_0504.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0504.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0504.png,data\processed\06_complete_line_fragments\overlay\IMG_0504.png,data\processed\06_complete_line_fragments\json\IMG_0504.json,3024,4032,06_complete_line_fragments,149,44,43,m043,1,f0108,1949.095,782.819,1818.036,2713.02,1934.645,-86.116,1.0,0.0,0.0,0.001,1933.6287
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m001,1,f0104,1083.018,1114.015,1094.048,2087.97,974.017,89.351,1.0,0.0,0.0,0.0,973.937
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m002,1,f0071,1063.611,1154.255,1187.189,2449.959,1301.584,84.552,1.0,0.0,0.0,0.0,1301.5004
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m003,1,f0062,1065.506,1152.435,1222.876,2508.937,1365.6,83.383,1.0,0.0,0.0,0.0,1365.5061
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m004,1,f0111,1180.726,965.133,1157.89,2336.958,1372.015,-89.046,1.0,0.0,0.0,0.0,1371.8157
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m005,3,f0039|f0041|f0043,1141.485,1012.966,1264.391,2374.377,1366.948,84.841,1.0,5.008,4.288,2.177,496.2348
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m006,1,f0096,1243.624,896.671,1187.552,2453.63,1557.968,-87.937,1.0,0.0,0.0,0.0,1557.8173
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m007,2,f0037|f0046,1281.565,892.652,1153.587,2320.29,1433.363,-84.878,1.0,0.0,1.358,0.617,981.1433
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m008,1,f0036,1334.739,893.748,1126.59,2211.622,1334.211,-81.025,1.0,0.0,0.0,0.0,1334.0367
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m009,1,f0077,1425.091,898.176,1314.258,2697.158,1802.393,-86.475,1.0,0.0,0.0,0.0,1802.3068
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m010,1,f0078,1441.27,897.955,1342.564,2710.542,1815.273,-86.883,1.0,0.0,0.0,0.0,1815.142
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m011,1,f0092,1541.895,901.608,1292.709,2684.736,1800.456,-82.045,1.0,0.0,0.0,0.0,1800.2503
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m012,1,f0082,1464.193,899.009,1459.166,2774.996,1875.994,-89.846,1.0,0.0,0.0,0.0,1875.8247
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m013,1,f0132,1465.304,932.001,1463.657,2779.0,1847.0,-89.949,1.0,0.0,0.0,0.0,1846.8466
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m014,1,f0140,1466.253,1114.999,1467.547,2780.999,1666.001,89.955,1.0,0.0,0.0,0.0,1665.5827
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m015,1,f0072,1530.268,902.278,1449.53,2768.557,1868.025,-87.523,1.0,0.0,0.0,0.0,1867.8894
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m016,2,f0105|f0114,1527.374,901.392,1478.22,2785.729,1884.978,-88.506,1.0,33.084,1.167,0.673,656.7941
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m017,1,f0119,1521.647,902.061,1545.028,2821.93,1920.012,89.302,1.0,0.0,0.0,0.0,1919.8708
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m018,1,f0084,1521.556,902.193,1566.66,2832.728,1931.061,88.662,1.0,0.0,0.0,0.0,1930.9704
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m019,1,f0110,1411.681,897.344,1687.157,2789.838,1912.438,81.718,1.0,0.0,0.0,0.0,1912.3706
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m020,1,f0038,1648.601,905.11,1471.042,2339.091,1444.932,-82.941,1.0,0.0,0.0,0.0,1444.8753
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m021,1,f0086,1527.925,900.998,1617.59,2857.883,1958.939,87.377,1.0,0.0,0.0,0.0,1958.7569
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m022,1,f0085,1679.712,915.033,1478.101,2784.986,1880.79,-83.846,1.0,0.0,0.0,0.0,1880.5804
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m023,1,f0040,1685.369,920.386,1483.147,2351.203,1445.036,-81.955,1.0,0.0,0.0,0.0,1444.9857
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m024,1,f0133,1498.17,967.893,1685.274,2792.919,1834.592,84.146,1.0,0.0,0.0,0.0,1834.361
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m025,1,f0143,1646.898,1219.159,1667.394,2823.015,1603.987,89.268,1.0,0.0,0.0,0.0,1603.8224
IMG_0505.png,data\processed\04_lines_hough\IMG_0505.png,data\processed\05_boot_roi\boot_mask\IMG_0505.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0505.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0505.png,data\processed\06_complete_line_fragments\overlay\IMG_0505.png,data\processed\06_complete_line_fragments\json\IMG_0505.json,3024,4032,06_complete_line_fragments,148,36,32,m026,1,f0145,1698.866,1364.102,1682.862,2797.007,1432.994,-89.36,1.0,0.0,0.0,0.0,1432.3511
